away,home,away_ago_win,away_ago_lose,home_ago_win,home_ago_lose,score_away,score_home,result
85,113,14,5,9,10,103,82,0
186,207,44,19,48,13,110,112,1
3,36,33,26,28,29,80,96,1
107,170,16,20,15,20,118,108,0
50,17,21,39,23,36,85,96,1
58,177,0,7,5,3,70,123,1
202,188,16,9,12,12,89,84,0
120,190,1,1,1,1,95,98,1
21,103,16,24,24,18,107,121,1
21,166,8,7,4,11,107,98,0
92,127,10,24,26,9,94,110,1
57,113,7,15,10,11,99,106,1
125,139,11,7,5,11,93,101,1
19,122,8,7,10,6,87,103,1
9,91,17,37,15,40,118,94,0
126,133,23,22,25,21,77,86,1
186,123,15,7,14,8,102,99,0
91,9,14,35,15,34,108,119,1
114,11,5,21,16,10,104,125,1
7,21,5,7,6,6,89,100,1
60,88,22,37,27,33,98,125,1
150,185,16,11,13,14,97,107,1
31,71,13,51,27,35,97,102,1
69,195,14,6,4,15,94,72,0
96,159,6,12,10,9,108,125,1
140,105,0,1,1,0,131,117,0
23,140,8,8,9,6,92,103,1
12,143,0,0,0,0,89,104,1
101,171,36,38,29,45,111,120,1
179,109,7,20,11,16,107,117,1
194,152,42,31,52,20,84,102,1
94,73,22,28,30,23,117,110,0
57,50,15,47,24,40,110,123,1
23,98,4,7,0,8,96,89,0
96,117,13,31,29,16,117,124,1
184,191,9,1,9,1,93,119,1
132,22,13,10,16,7,99,104,1
134,176,16,32,29,21,81,103,1
1,90,37,10,29,17,85,59,0,0
19,5,15,12,15,8,147,144,0
139,62,14,19,11,25,75,83,1
173,61,42,16,16,43,114,96,0
108,115,12,23,12,23,78,74,0
134,197,23,49,31,40,95,102,1
92,85,18,42,41,14,98,112,1
119,182,22,6,16,13,124,94,0
176,204,0,1,1,0,113,92,0
132,104,0,1,1,0,100,117,1
109,130,35,38,35,38,113,122,1
6,27,3,2,2,3,94,111,1
150,143,4,0,4,0,108,112,1
69,146,24,18,23,17,82,96,1
207,186,1,1,1,1,103,92,0
200,123,7,13,12,8,92,101,1
187,40,39,32,50,19,90,87,0
127,113,22,4,12,13,109,120,1
167,111,4,9,4,8,86,99,1
102,67,35,23,36,24,105,96,0
175,35,25,32,34,24,98,90,0
141,3,35,22,30,26,83,103,1
123,74,13,8,10,11,102,99,0
123,53,10,8,8,8,112,103,0
116,60,11,23,8,24,91,93,1
187,28,20,23,16,24,94,81,0
16,98,22,37,18,37,96,95,0
40,82,0,0,0,0,90,99,1
61,201,13,28,35,6,95,104,1
204,120,2,1,1,2,92,105,1
51,65,5,24,21,6,108,118,1
7,54,1,3,1,4,123,116,0
90,22,11,5,11,4,102,83,0
71,127,26,32,41,19,78,102,1
97,48,14,44,30,28,65,103,1
72,100,6,5,9,3,106,102,0
113,50,2,0,1,1,109,100,0
8,22,1,1,2,0,91,98,1
38,5,7,20,15,10,105,102,0
10,120,22,36,43,14,114,104,0
187,117,3,3,3,3,90,105,1
9,23,5,17,10,11,81,96,1
63,203,9,19,21,8,80,100,1
6,27,16,16,15,18,101,111,1
168,105,16,28,26,18,93,121,1
139,111,22,41,26,38,93,88,0
171,59,21,31,8,44,114,110,0
70,168,3,4,2,6,112,96,0
147,84,35,16,32,14,89,111,1
14,201,23,41,51,12,104,111,1
5,26,9,4,9,5,92,104,1
190,10,27,22,17,33,83,91,1
136,59,0,1,0,1,99,71,0
12,136,47,18,31,35,85,94,1
106,176,31,37,41,28,106,122,1
71,3,25,24,25,25,85,100,1
19,94,41,37,33,44,108,104,0
128,156,29,8,12,25,106,94,0
56,147,26,40,46,22,72,101,1
60,13,28,47,47,27,105,122,1
120,204,32,10,32,9,111,105,0
99,148,22,22,32,15,103,110,1
190,92,28,23,16,37,86,81,0
46,13,0,2,2,0,111,108,0
159,145,13,15,8,22,103,108,1
169,120,25,46,52,19,81,94,1
25,163,7,10,10,8,99,116,1
17,176,17,26,25,20,106,116,1
199,136,6,18,10,13,104,94,0
192,206,7,6,9,3,82,92,1
71,85,15,12,20,6,119,121,1
206,122,2,1,1,2,97,111,1
92,17,12,33,17,27,87,103,1
189,182,53,25,44,34,82,78,0
136,108,39,40,33,47,100,84,0
137,207,47,29,58,17,103,109,1
120,148,2,1,1,2,99,101,1
87,150,22,16,25,13,90,104,1
31,183,7,31,26,15,104,114,1
67,34,1,1,1,1,77,104,1
126,9,6,10,4,12,118,117,0
57,3,13,26,18,20,78,103,1
35,112,25,16,17,21,91,83,0
12,19,2,0,0,2,101,91,0
42,133,29,27,31,25,110,107,0
118,153,2,0,0,2,96,99,1
101,66,20,22,29,15,89,106,1
40,61,24,7,11,21,93,79,0
20,13,6,6,9,2,81,104,1
52,178,30,45,36,38,89,91,1
189,119,0,0,0,0,91,93,1
103,180,31,24,25,30,102,121,1
180,103,16,17,19,13,106,113,1
12,101,23,9,15,17,121,115,0
42,63,24,23,17,31,99,95,0
162,148,18,11,21,11,107,88,0
84,189,5,1,4,1,86,104,1
62,48,1,3,2,2,90,85,0
96,14,16,45,22,41,102,113,1
43,17,23,53,27,49,111,115,1
119,168,33,10,16,27,105,95,0
165,158,2,4,3,3,108,119,1
171,143,12,18,28,1,103,122,1
13,46,1,0,0,1,130,86,0
33,59,32,47,10,69,109,108,0
185,101,10,12,9,10,109,103,0
146,160,39,23,32,30,90,93,1
73,12,9,5,9,3,97,109,1
40,7,12,4,7,9,106,87,0
45,122,4,4,6,3,100,85,0
190,155,3,5,4,6,89,86,0
117,201,23,11,28,4,74,101,1
165,123,0,1,1,0,110,113,1
189,196,13,3,5,12,96,89,0
4,72,15,8,16,7,86,93,1
93,25,21,43,28,34,86,118,1
194,159,31,17,21,24,102,104,1
2,119,32,23,40,15,72,102,1
137,144,0,0,0,0,94,106,1
206,185,25,5,15,15,84,88,1
148,127,20,10,23,5,112,116,1
44,11,23,34,37,24,79,110,1
70,16,20,10,12,22,84,85,1
84,42,28,12,20,23,98,100,1
40,47,49,19,35,34,96,86,0
164,199,21,58,30,49,121,100,0
203,133,18,4,12,10,96,99,1
207,88,3,0,1,1,106,99,0
158,151,21,54,46,31,104,115,1
97,62,4,18,7,16,89,106,1
36,64,2,2,2,2,113,115,1
144,151,18,3,16,6,115,98,0
14,54,21,38,28,29,94,110,1
4,156,30,17,12,34,118,123,1
68,131,23,14,24,11,110,87,0
41,83,2,2,2,2,94,90,0
193,158,22,14,12,25,102,116,1
138,124,33,44,45,32,108,87,0
65,170,13,4,9,8,117,109,0
117,110,28,16,10,34,118,117,0
142,72,39,8,41,9,116,124,1
92,183,6,13,14,7,88,98,1
152,110,42,19,14,46,90,79,0
14,7,25,46,13,57,91,97,1
163,114,29,25,11,42,109,111,1
88,20,4,9,6,9,84,107,1
158,95,11,21,13,18,90,109,1
8,62,17,35,20,35,84,80,0
57,120,15,45,45,15,92,125,1
126,133,33,40,38,36,102,112,1
103,138,30,22,22,28,114,116,1
64,3,8,13,9,12,99,77,0
198,107,6,4,4,7,97,117,1
44,177,1,1,2,1,113,118,1
73,59,21,15,4,33,126,98,0
92,204,19,44,45,16,112,121,1
119,126,58,21,33,45,106,90,0
4,37,48,32,37,43,113,86,0
183,43,24,14,13,25,104,92,0
127,71,45,27,31,39,100,85,0
144,151,42,7,31,18,133,120,0
93,18,4,7,3,7,107,93,0
110,103,6,21,15,10,113,115,1
181,167,30,25,19,37,104,87,0
94,19,19,15,18,16,89,115,1
109,193,3,3,3,4,107,108,1
202,146,21,9,19,9,103,100,0
46,60,11,8,4,15,107,106,0
202,29,6,3,2,6,103,106,1
207,102,13,3,5,9,112,100,0
22,55,39,22,31,29,102,97,0
127,141,11,2,8,5,113,101,0
186,172,9,6,6,9,117,104,0
2,23,34,25,37,22,92,97,1
38,206,0,1,0,1,75,102,1
5,26,36,37,39,34,98,96,0
26,164,22,19,13,29,97,94,0
182,63,11,11,5,19,96,103,1
142,121,9,2,3,11,91,86,0
163,11,33,30,39,25,79,89,1
196,140,5,18,16,8,96,103,1
3,148,6,5,9,5,82,121,1
34,13,13,13,20,6,102,113,1
189,56,28,15,18,25,103,100,0
185,115,39,41,28,52,129,105,0
100,86,18,6,12,14,105,103,0
70,98,21,14,5,28,83,93,1
103,68,40,27,39,28,102,87,0
142,191,1,1,1,1,89,99,1
69,41,34,23,33,24,86,88,1
23,2,43,26,36,31,84,87,1
55,15,20,14,11,24,97,68,0
147,112,30,9,16,19,90,77,0
8,69,6,8,11,5,94,121,1
68,82,13,7,12,8,77,89,1
202,167,44,16,20,41,127,102,0
202,8,36,14,17,33,125,90,0
66,19,34,16,27,25,103,89,0
151,172,10,2,4,8,121,115,0
204,43,37,15,19,34,104,92,0
115,33,19,42,25,36,101,116,1
172,200,29,46,32,43,89,117,1
136,108,2,2,2,2,96,84,0
165,102,4,10,3,9,101,106,1
177,128,3,1,2,2,87,108,1
124,173,0,1,1,0,89,101,1
169,183,9,20,21,12,110,106,0
186,109,12,7,7,11,128,110,0
29,125,20,24,21,24,116,87,0
186,130,10,6,9,9,130,114,0
152,194,3,2,2,3,98,80,0
69,83,3,1,5,0,100,92,0
186,74,3,2,3,2,97,112,1
64,57,4,7,5,7,108,98,0
17,50,14,20,11,22,85,89,1
12,122,39,14,40,15,115,92,0
61,21,8,12,9,9,100,124,1
107,4,13,19,22,10,101,106,1
13,46,50,27,50,27,114,91,0
117,173,0,0,0,0,112,121,1
138,47,5,2,3,4,122,117,0
129,164,1,0,0,1,92,110,1
34,116,15,15,10,22,99,116,1
107,11,2,7,5,3,106,97,0
62,8,13,28,16,23,96,88,0
195,83,4,16,15,5,95,109,1
46,6,3,2,2,3,105,83,0
106,169,0,0,0,0,88,90,1
206,108,65,13,32,47,98,102,1
112,126,5,5,5,6,95,103,1
169,113,23,43,32,32,102,104,1
69,62,15,6,7,14,100,77,0
175,56,7,7,8,6,98,100,1
101,19,5,4,7,5,97,95,0
47,7,16,11,7,19,102,109,1
106,3,25,28,28,25,89,117,1
189,133,14,6,13,11,99,86,0
113,141,20,21,26,17,121,120,0
34,130,34,35,32,37,93,90,0
88,186,24,32,40,17,117,109,0
26,66,1,0,0,1,87,98,1
33,12,5,6,8,3,100,115,1
199,171,24,42,26,40,123,108,0
173,82,0,1,1,0,95,93,0
125,111,19,19,20,19,94,106,1
174,15,4,5,2,7,100,86,0
16,105,0,3,0,3,97,109,1
71,31,22,20,8,34,112,87,0
207,116,17,4,6,14,105,91,0
188,146,1,2,2,1,97,101,1
188,139,9,6,5,10,91,90,0
165,172,15,34,19,30,105,103,0
166,14,9,28,13,26,106,110,1
180,117,10,14,17,8,105,117,1
73,115,10,6,6,8,95,99,1
174,104,26,20,25,20,112,95,0
161,70,22,43,35,29,94,107,1
107,205,22,39,37,23,111,120,1
137,144,18,10,24,4,74,104,1
199,136,4,12,7,7,87,101,1
54,194,13,20,20,14,77,84,1
69,125,19,11,16,15,77,97,1
94,38,12,11,7,16,105,82,0
147,119,8,2,8,3,111,117,1
13,27,9,1,5,6,93,103,1
201,138,37,7,19,24,113,102,0
126,175,25,23,20,28,99,105,1
191,170,14,2,9,7,97,85,0
153,202,36,22,40,15,98,84,0
58,114,0,17,4,12,85,77,0
43,204,4,8,9,1,93,104,1
119,189,1,1,1,1,81,87,1
56,98,31,47,29,50,97,86,0
188,153,25,21,30,18,102,96,0
65,72,36,17,43,11,105,80,0
1,188,12,2,5,6,86,102,1
187,138,2,2,2,1,109,115,1
33,45,24,33,33,25,107,112,1
104,174,0,0,0,1,115,93,0
174,118,0,2,3,0,102,104,1
156,198,12,30,20,21,80,96,1
141,106,15,13,14,12,89,81,0
184,177,2,0,0,2,130,128,0
37,51,33,40,14,60,100,98,0
4,86,14,8,11,12,93,75,0
180,110,20,25,10,33,129,125,0
135,18,2,4,2,3,97,96,0
113,155,4,2,3,4,113,90,0
57,17,6,11,6,10,100,115,1
94,206,21,25,39,8,92,107,1
21,124,16,23,24,20,92,97,1
114,107,6,32,18,21,113,105,0
28,180,14,23,18,23,84,93,1
24,92,39,10,15,37,92,93,1
87,73,13,9,14,11,100,88,0
89,0,13,4,9,6,107,78,0
145,103,4,15,11,6,104,109,1
5,45,24,17,22,21,101,110,1
149,128,49,26,48,25,126,122,0
89,173,24,12,26,9,117,107,0
35,56,37,26,23,39,97,106,1
31,197,12,48,24,37,104,112,1
186,151,54,26,49,31,96,125,1
69,160,18,11,12,17,101,99,0
96,40,21,57,54,24,88,104,1
144,123,45,8,31,23,130,114,0
44,205,30,37,42,25,89,101,1
65,191,27,14,29,12,86,92,1
130,123,22,29,29,22,99,105,1
167,104,12,25,21,17,116,119,1
89,0,30,16,31,14,90,99,1
1,139,1,0,0,1,91,99,1
165,20,22,47,33,36,95,112,1
155,120,10,11,17,4,97,122,1
175,161,19,27,16,30,109,99,0
60,53,28,53,30,51,113,114,1
29,160,2,5,3,4,93,109,1
114,32,5,29,19,18,84,98,1
0,131,34,16,31,22,91,86,0
36,57,41,34,17,59,105,101,0
123,193,20,12,20,14,80,114,1
188,153,3,4,5,4,82,90,1
10,127,14,24,28,9,96,108,1
73,122,14,9,13,8,94,107,1
206,52,2,1,2,1,94,84,0
46,95,12,9,10,12,117,87,0
54,201,2,7,6,1,93,116,1
189,203,12,2,13,4,95,99,1
159,131,0,1,0,1,110,94,0
142,107,51,12,24,41,103,114,1
174,125,33,26,28,31,97,94,0
36,24,10,19,23,5,91,105,1
130,27,12,12,11,12,111,118,1
165,109,3,8,3,7,104,120,1
162,106,30,21,24,27,112,107,0
207,200,46,13,24,37,101,98,0
122,157,25,11,8,29,117,113,0
115,157,14,35,9,41,115,119,1
171,66,10,16,17,11,104,94,0
63,49,20,32,32,17,92,88,0
190,197,10,11,10,10,98,104,1
84,35,28,13,27,18,105,85,0
141,190,11,9,9,9,108,82,0
96,28,12,27,14,24,87,100,1
88,109,5,12,7,10,106,98,0
205,86,47,26,34,39,95,81,0
138,187,7,8,6,9,111,116,1
135,128,17,30,32,16,102,103,1
182,133,4,6,5,6,91,102,1
145,152,28,44,51,20,104,112,1
36,176,36,31,42,28,107,104,0
118,111,43,16,25,35,115,110,0
120,3,48,18,37,29,97,85,0
35,203,16,14,24,8,73,104,1
159,145,34,33,27,43,108,99,0
132,167,15,17,11,22,96,103,1
91,189,15,39,35,18,82,88,1
70,119,0,1,1,1,104,95,0
123,179,41,31,31,41,92,91,0
56,112,22,29,19,31,87,94,1
102,116,41,24,27,38,104,119,1
20,109,4,5,3,5,106,95,0
29,167,2,3,2,5,100,103,1
34,88,20,22,13,30,97,109,1
180,166,11,15,5,19,102,93,0
74,102,0,0,0,0,107,114,1
146,174,31,21,30,23,94,75,0
191,121,39,13,27,25,89,105,1
56,42,2,2,2,2,106,100,0
105,175,16,14,12,17,106,85,0
111,15,25,38,23,39,91,80,0
29,1,13,19,26,8,91,110,1
74,151,32,23,34,21,84,99,1
31,50,13,52,26,40,94,115,1
131,54,27,16,17,25,85,96,1
119,105,42,15,37,22,103,105,1
53,179,20,26,15,29,95,103,1
99,31,6,8,2,11,100,92,0
149,163,29,14,26,19,120,100,0
146,188,0,0,0,0,99,98,0
55,181,20,13,19,14,87,93,1
28,201,10,13,20,3,90,92,1
72,177,19,7,20,8,105,102,0
183,204,12,5,14,2,112,106,0
63,23,17,32,31,19,100,98,0
173,187,26,12,18,21,70,89,1
33,101,5,5,4,4,86,115,1
127,169,3,2,1,4,96,85,0
199,66,1,7,6,3,81,100,1
50,31,7,17,5,19,107,101,0
104,48,11,5,6,9,119,114,0
55,90,31,28,35,25,100,113,1
111,97,2,5,0,7,93,72,0
170,37,13,17,13,16,99,107,1
50,31,19,28,8,39,98,101,1
43,50,9,12,5,13,114,73,0
192,143,42,39,72,9,104,125,1
146,139,0,0,0,0,105,86,0
105,16,10,11,7,16,101,94,0
87,59,35,26,8,53,112,102,0
20,158,18,24,15,29,102,97,0
136,73,4,5,8,3,97,96,0
129,199,35,34,25,42,117,112,0
124,117,6,3,4,3,108,110,1
64,31,1,1,1,1,97,90,0
8,83,6,9,11,5,85,92,1
51,114,3,9,2,7,99,115,1
144,102,50,9,34,23,108,112,1
190,141,43,28,44,27,93,100,1
168,189,15,24,24,13,69,85,1
198,114,43,37,16,64,100,88,0
118,195,9,2,3,6,95,85,0
119,126,28,8,20,16,87,83,0
108,38,21,31,13,39,104,105,1
57,134,15,38,18,33,100,105,1
47,21,34,31,28,38,117,119,1
62,188,14,29,24,17,114,110,0
88,144,11,28,32,6,95,107,1
185,108,12,12,9,14,108,114,1
14,89,6,11,12,4,79,90,1
195,188,19,42,36,25,91,103,1
178,150,1,0,1,0,88,104,1
102,34,17,18,18,17,107,101,0
140,84,14,7,14,5,97,95,0
119,133,56,21,41,37,90,80,0
142,58,40,9,12,40,89,84,0
49,42,25,14,20,21,89,86,0
82,180,24,9,15,15,125,119,0
51,184,4,10,10,3,86,91,1
114,163,6,31,23,18,99,110,1
156,11,13,37,31,21,105,120,1
123,207,28,20,36,11,94,108,1
24,85,20,4,18,6,94,97,1
130,193,12,11,15,8,86,88,1
3,92,17,19,10,28,128,125,0
163,128,38,36,47,25,86,109,1
63,16,3,9,2,10,90,91,1
159,96,19,21,12,28,109,91,0
121,142,12,13,21,3,109,114,1
193,200,13,8,7,14,110,108,0
142,135,36,7,16,30,100,110,1
95,6,3,3,3,3,80,112,1
4,163,30,18,27,20,93,99,1
180,173,5,11,12,4,91,101,1
30,133,25,22,27,22,86,100,1
51,11,0,1,0,0,95,90,0
1,195,21,6,4,21,90,67,0
149,114,39,21,13,45,110,105,0
105,9,32,18,16,34,111,103,0
40,14,2,1,0,3,109,86,0
126,91,25,25,14,36,104,110,1
64,85,42,31,50,22,83,93,1
41,118,15,16,25,7,104,119,1
98,49,1,12,10,4,87,108,1
182,189,39,32,47,24,94,103,1
133,189,1,2,1,1,94,103,1
67,186,8,6,9,5,115,102,0
103,117,1,3,3,1,97,100,1
150,157,16,13,5,24,94,84,0
182,112,15,12,13,12,87,84,0
174,1,36,28,47,16,83,93,1
150,164,5,3,3,4,104,118,1
205,44,11,4,4,9,111,89,0
112,2,4,1,3,2,80,87,1
205,198,55,26,44,37,103,108,1
67,207,23,10,27,7,82,110,1
62,97,4,5,0,8,78,93,1
162,190,21,13,15,19,99,104,1
7,110,7,11,4,15,95,129,1
5,59,22,15,4,36,115,111,0
92,43,3,4,3,4,105,120,1
39,6,20,61,40,41,73,112,1
18,44,3,15,4,11,102,109,1
33,122,12,20,21,10,123,131,1
46,172,33,18,20,32,92,108,1
184,142,0,0,0,0,106,110,1
40,0,54,23,57,20,81,97,1
15,48,16,31,23,25,79,101,1
17,3,9,10,8,9,92,75,0
20,46,21,26,29,18,109,113,1
188,181,18,14,18,14,93,97,1
85,162,35,14,30,20,103,97,0
177,44,23,10,11,18,119,101,0
10,155,13,24,14,23,120,118,0
127,183,42,20,43,19,113,118,1
94,45,29,40,40,30,96,107,1
148,120,1,0,0,1,101,112,1
25,135,13,22,12,22,105,101,0
175,30,29,33,32,29,115,108,0
32,128,13,12,19,6,97,104,1
33,150,10,16,15,10,90,103,1
83,48,3,0,0,3,87,89,1
74,102,2,2,2,2,99,103,1
201,138,14,2,8,9,118,98,0
91,175,15,38,23,29,96,111,1
126,30,31,35,33,32,95,102,1
61,7,11,23,8,26,120,105,0
86,142,17,21,30,5,89,104,1
148,10,13,7,6,13,82,88,1
198,156,8,10,5,15,104,87,0
66,101,10,6,6,7,84,82,0
29,8,11,14,10,14,113,112,0
161,42,12,24,17,17,79,87,1
141,120,9,7,10,3,112,113,1
204,148,38,15,37,18,113,103,0
71,17,7,5,4,7,96,89,0
72,11,0,3,3,0,88,118,1
102,46,0,0,0,0,111,123,1
202,188,12,9,10,9,83,73,0
109,27,34,37,36,35,125,117,0
105,189,4,6,8,1,97,92,0
154,23,34,32,40,24,99,93,0
85,36,2,0,0,2,90,104,1
188,195,6,6,3,10,93,87,0
162,50,21,15,14,22,96,98,1
167,195,19,39,15,42,96,105,1
153,83,10,5,9,4,87,98,1
201,7,49,11,11,48,109,99,0
187,89,4,6,6,3,72,89,1
171,150,16,23,26,13,110,103,0
32,65,7,5,9,2,82,124,1
36,190,4,12,8,7,97,88,0
155,10,16,32,16,32,119,108,0
94,178,26,32,32,28,108,121,1
30,84,6,3,8,3,106,113,1
142,163,5,0,3,3,95,107,1
173,138,53,22,32,44,92,99,1
112,147,29,48,51,26,95,111,1
108,115,10,14,9,14,112,100,0
183,17,17,10,13,15,114,97,0
161,133,3,3,2,4,81,94,1
196,175,27,54,40,41,87,99,1
54,68,5,13,12,7,88,93,1
111,139,22,24,18,24,97,93,0
206,199,9,2,1,11,90,104,1
187,103,31,26,32,25,107,120,1
168,140,21,41,34,27,83,87,1
193,95,20,12,14,18,102,112,1
66,87,5,1,3,3,76,96,1
172,186,19,29,35,16,83,105,1
70,91,12,6,8,12,86,80,0
115,122,20,45,44,20,99,96,0
144,20,26,4,14,17,119,113,0
23,35,23,14,21,15,86,97,1
130,116,38,38,30,45,109,110,1
164,171,12,23,12,20,119,142,1
92,10,16,39,21,33,93,101,1
148,120,2,2,2,2,104,105,1
65,11,10,2,5,6,110,93,0
143,164,16,0,7,8,135,116,0
166,180,22,54,41,36,104,101,0
203,9,41,12,16,36,96,95,0
161,91,1,1,1,0,94,115,1
165,116,8,19,7,19,108,115,1
185,171,2,3,1,4,116,110,0
120,148,1,1,1,1,118,112,0
99,113,12,13,13,15,98,120,1
194,40,18,14,24,6,83,81,0
133,147,31,24,39,18,94,107,1
141,162,13,11,13,9,102,106,1
136,206,10,12,20,5,81,118,1
165,179,21,44,28,36,100,98,0
88,123,2,3,5,1,85,97,1
90,15,4,1,1,3,78,89,1
22,90,1,1,1,1,97,74,0
92,197,12,32,17,25,92,100,1
109,88,35,40,37,39,116,113,0
13,207,47,25,56,16,74,103,1
157,178,1,7,4,4,82,90,1
148,141,33,15,27,19,92,111,1
118,167,20,5,9,16,101,106,1
145,138,0,1,1,0,91,109,1
175,147,8,9,11,6,90,112,1
124,103,26,22,28,20,90,109,1
31,10,8,33,15,27,78,93,1
50,57,28,40,15,53,93,92,0
60,158,23,42,20,45,118,116,0
10,36,29,44,37,33,97,108,1
128,4,17,5,13,8,106,115,1
7,21,7,18,11,13,99,108,1
112,168,5,7,4,9,97,89,0
13,186,43,21,45,21,112,117,1
68,47,9,7,8,8,99,90,0
204,176,3,2,2,3,111,113,1
48,83,1,3,3,1,94,106,1
40,194,48,19,40,30,89,85,0
23,161,46,27,23,50,112,104,0
171,122,13,20,24,10,116,104,0
21,14,24,29,20,36,109,115,1
13,74,51,28,41,38,125,126,1
114,51,14,53,14,53,95,92,0
175,63,11,11,4,19,74,95,1
23,16,34,21,22,35,90,72,0
168,70,19,36,29,23,108,122,1
128,86,44,21,30,36,104,108,1
26,101,32,30,30,31,100,99,0
66,94,24,15,20,18,106,103,0
122,19,52,22,39,35,82,88,1
183,106,52,25,33,44,116,123,1
53,130,27,44,32,38,95,110,1
2,35,40,33,43,31,92,90,0
148,141,1,1,1,1,98,96,0
82,187,8,4,4,9,95,97,1
133,23,14,12,13,12,84,104,1
54,82,3,12,8,7,90,99,1
29,62,16,24,13,27,105,99,0
54,14,15,21,11,24,109,112,1
192,178,14,13,14,12,88,97,1
171,185,7,13,9,11,113,120,1
74,95,18,16,16,20,111,92,0
178,157,25,21,9,37,92,90,0
91,2,2,0,2,1,93,99,1
18,4,29,46,45,30,82,88,1
146,104,10,6,14,5,109,105,0
9,56,2,7,5,4,79,86,1
143,157,32,2,8,27,109,88,0
86,100,9,7,10,5,86,107,1
27,144,10,10,17,3,106,142,1
59,66,10,70,54,26,98,122,1
35,23,29,22,31,20,89,84,0
130,151,5,3,6,1,80,111,1
150,33,12,9,9,13,109,95,0
16,30,13,23,18,16,103,87,0
192,5,14,12,14,8,85,98,1
113,197,24,25,21,27,91,98,1
65,86,47,32,35,44,107,104,0
167,202,5,10,10,5,88,86,0
63,16,26,45,24,48,99,82,0
145,110,1,10,3,9,111,113,1
201,54,44,8,24,28,71,77,1
166,138,9,31,18,23,112,119,1
207,179,60,18,32,46,102,89,0
51,100,14,61,42,33,87,101,1
187,110,25,24,11,36,102,84,0
10,3,3,4,2,3,81,96,1
128,191,0,0,0,0,86,100,1
138,110,7,9,4,12,104,94,0
206,122,61,11,50,22,92,111,1
4,135,8,5,5,9,97,95,0
190,176,10,14,14,10,91,105,1
14,166,3,6,3,5,100,94,0
50,43,6,15,10,14,86,90,1
21,0,1,3,3,1,89,116,1
120,190,16,4,10,10,116,100,0
42,189,36,32,46,22,106,110,1
105,196,49,22,24,46,86,110,1
31,24,11,45,43,13,96,101,1
180,194,29,31,35,25,91,89,0
59,45,0,15,7,7,80,84,1
73,12,0,0,0,0,93,104,1
183,113,34,17,24,27,107,89,0
82,0,0,0,0,0,82,103,1
92,141,19,48,42,26,89,103,1
169,162,6,14,12,9,107,116,1
53,20,1,1,2,1,89,102,1
120,183,28,10,26,14,104,92,0
141,24,36,24,46,13,98,96,0
190,50,10,15,8,17,95,87,0
180,96,1,5,1,4,91,98,1
118,139,15,3,6,11,120,109,0
106,162,20,19,22,17,103,117,1
199,185,23,35,29,31,95,100,1
122,12,17,8,16,7,100,104,1
41,29,24,21,21,24,100,91,0
41,83,0,1,1,0,107,115,1
2,42,30,21,27,24,69,71,1
179,137,0,3,2,2,81,97,1
194,187,35,28,34,28,98,91,0
82,7,51,22,14,58,90,102,1
169,57,22,42,15,48,115,98,0
137,172,38,24,25,36,110,109,0
126,70,32,36,38,30,104,93,0
132,181,30,28,32,25,103,91,0
207,13,33,9,30,11,118,115,0
189,63,34,18,22,32,88,82,0
16,9,26,52,24,53,111,104,0
95,67,18,30,29,18,114,113,0
4,142,29,17,36,6,113,111,0
182,140,28,25,30,21,116,107,0
110,68,3,7,6,4,105,111,1
171,192,24,34,35,24,98,104,1
159,117,32,28,38,22,118,122,1
205,149,34,19,35,19,115,119,1
61,82,13,30,30,13,103,120,1
49,42,3,0,0,3,90,97,1
148,31,31,15,8,35,114,86,0
170,149,19,34,36,19,99,126,1
148,169,11,5,4,9,104,98,0
41,22,30,24,34,21,86,72,0
95,53,13,17,15,13,95,106,1
189,140,22,10,22,11,94,87,0
11,135,1,2,1,3,100,102,1
82,21,39,15,24,28,110,103,0
13,53,33,15,22,29,111,104,0
96,54,8,24,13,21,97,109,1
52,66,22,25,30,15,93,103,1
202,181,10,6,8,7,102,105,1
162,113,40,29,34,33,127,120,0
126,161,5,5,4,7,87,114,1
189,203,24,12,29,11,82,103,1
46,102,3,2,2,3,91,92,1
63,84,15,26,26,12,116,123,1
176,50,34,23,21,35,110,108,0
154,203,15,19,27,10,105,108,1
62,195,10,24,8,26,95,84,0
177,135,3,2,2,3,105,82,0
176,106,9,4,5,6,100,102,1
13,39,26,8,8,26,116,108,0
196,9,19,35,16,37,100,105,1
159,7,18,21,8,32,106,98,0
121,170,17,18,14,20,83,104,1
107,149,18,26,30,14,98,102,1
132,139,4,3,2,5,88,87,0
120,113,1,0,1,0,81,100,1
179,158,9,23,12,23,101,89,0
130,207,14,20,26,6,94,110,1
113,190,11,12,10,12,101,93,0
50,106,3,11,8,6,95,97,1
156,72,1,9,5,4,114,109,0
55,48,7,2,5,4,79,85,1
173,124,2,1,1,2,82,84,1
198,142,37,31,54,13,96,112,1
13,137,28,8,23,16,92,100,1
17,190,1,0,0,1,108,111,1
108,136,19,30,22,25,81,85,1
30,91,37,40,19,59,103,113,1
106,31,24,28,10,43,101,90,0
26,45,4,4,3,3,102,91,0
67,53,49,31,30,50,110,97,0
167,111,9,15,12,12,84,86,1
204,127,2,0,1,1,105,115,1
160,153,4,4,6,4,83,99,1
50,71,21,34,25,29,98,107,1
47,82,29,27,43,16,91,86,0
203,154,2,0,0,2,120,89,0
118,202,18,4,15,9,96,107,1
27,165,10,11,6,15,109,94,0
